"item_id","all_edits","bot_edits","anon_edits","human_edits","botXhuman","bot_edits_pc","anon_edits_pc","human_edits_pc","group_size","item_age","item_quality","squaredAnon","showcase"
"Q224",774,148,10,616,0.152181025445853,0.191214470284238,0.0129198966408269,0.795865633074935,209,1645.90949074074,"A",100,0
"Q2244771",24,23,0,1,0.0399305555555556,0.958333333333333,0,0.0416666666666667,7,1581.72762731481,"C",0,0
"Q22449201",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,5,455.115081018519,"E",0,0
"Q22452510",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,5,455.106539351852,"D",0,0
"Q22453064",1,0,0,1,0,0,0,1,1,455.10525462963,"E",0,0
"Q22460412",7,6,0,1,0.122448979591837,0.857142857142857,0,0.142857142857143,4,455.088125,"E",0,0
"Q22462551",6,5,0,1,0.138888888888889,0.833333333333333,0,0.166666666666667,4,455.082696759259,"E",0,0
"Q22483410",7,3,0,4,0.244897959183673,0.428571428571429,0,0.571428571428571,4,455.026365740741,"E",0,0
"Q22484720",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,5,455.023333333333,"D",0,0
"Q22485989",12,7,0,5,0.243055555555556,0.583333333333333,0,0.416666666666667,7,455.020034722222,"E",0,0
"Q225",784,161,25,598,0.15663720845481,0.205357142857143,0.0318877551020408,0.762755102040816,196,1645.90885416667,"A",625,0
"Q22504945",5,1,0,4,0.16,0.2,0,0.8,3,454.971481481481,"E",0,0
"Q22505527",11,5,0,6,0.247933884297521,0.454545454545455,0,0.545454545454545,6,454.970219907407,"D",0,0
"Q22520237",11,7,0,4,0.231404958677686,0.636363636363636,0,0.363636363636364,6,454.935659722222,"D",0,0
"Q22522982",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,5,454.928923611111,"D",0,0
"Q22547518",11,8,0,3,0.198347107438017,0.727272727272727,0,0.272727272727273,7,454.865972222222,"D",0,0
"Q2254960",7,4,0,3,0.244897959183673,0.571428571428571,0,0.428571428571429,5,1581.63291666667,"E",0,0
"Q22563118",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,6,454.825810185185,"D",0,0
"Q2256586",31,18,0,13,0.243496357960458,0.580645161290323,0,0.419354838709677,13,1581.61868055556,"C",0,0
"Q22583222",2,1,0,1,0.25,0.5,0,0.5,2,453.240833333333,"E",0,0
"Q22584637",13,7,0,6,0.248520710059172,0.538461538461538,0,0.461538461538462,7,453.117939814815,"E",0,0
"Q2259540",59,56,0,3,0.048261993679977,0.949152542372881,0,0.0508474576271186,16,1581.59061342593,"B",0,0
"Q22598536",9,5,0,4,0.246913580246914,0.555555555555556,0,0.444444444444444,5,453.083703703704,"D",0,0
"Q22618062",13,7,0,6,0.248520710059172,0.538461538461538,0,0.461538461538462,8,453.033634259259,"E",0,0
"Q22658330",9,8,0,1,0.0987654320987654,0.888888888888889,0,0.111111111111111,5,452.717094907407,"E",0,0
"Q22659768",13,7,0,6,0.248520710059172,0.538461538461538,0,0.461538461538462,8,452.7084375,"E",0,0
"Q22669603",3,0,0,3,0,0,0,1,2,450.136527777778,"E",0,0
"Q22670337",24,21,0,3,0.109375,0.875,0,0.125,6,449.610891203704,"C",0,0
"Q22676120",2,1,0,1,0.25,0.5,0,0.5,2,448.042141203704,"C",0,0
"Q22679043",14,14,0,0,0,1,0,0,3,447.183946759259,"D",0,0
"Q22679303",14,14,0,0,0,1,0,0,3,447.14068287037,"D",0,0
"Q22680154",16,16,0,0,0,1,0,0,3,446.920833333333,"D",0,0
"Q22687291",1,0,0,1,0,0,0,1,1,446.066736111111,"E",0,0
"Q22688611",1,0,0,1,0,0,0,1,1,445.613240740741,"E",0,0
"Q22690166",1,0,0,1,0,0,0,1,1,445.522337962963,"E",0,0
"Q22713593",4,0,0,4,0,0,0,1,1,443.15650462963,"E",0,0
"Q2276473",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1581.4194212963,"E",0,0
"Q2277342",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1581.41068287037,"E",0,0
"Q2277807",42,38,0,4,0.0861678004535147,0.904761904761905,0,0.0952380952380952,16,1581.40564814815,"D",0,0
"Q2278762",64,42,0,22,0.2255859375,0.65625,0,0.34375,30,1581.39574074074,"C",0,0
"Q22807194",4,1,0,3,0.1875,0.25,0,0.75,2,442.126585648148,"C",0,0
"Q22808328",18,4,0,14,0.172839506172839,0.222222222222222,0,0.777777777777778,7,441.630416666667,"D",0,0
"Q2287095",3,0,0,3,0,0,0,1,2,1581.30046296296,"E",0,0
"Q22928621",5,0,0,5,0,0,0,1,2,433.406689814815,"E",0,0
"Q22962787",7,1,0,6,0.122448979591837,0.142857142857143,0,0.857142857142857,3,430.441736111111,"D",0,0
"Q22964452",12,2,0,10,0.138888888888889,0.166666666666667,0,0.833333333333333,3,430.112777777778,"D",0,0
"Q22964702",3,0,0,3,0,0,0,1,2,430.083761574074,"E",0,0
"Q22967606",9,7,0,2,0.172839506172839,0.777777777777778,0,0.222222222222222,3,429.537592592593,"D",0,0
"Q22969809",16,7,0,9,0.24609375,0.4375,0,0.5625,7,429.222708333333,"D",0,0
"Q22983786",14,11,0,3,0.168367346938776,0.785714285714286,0,0.214285714285714,4,427.041319444444,"D",0,0
"Q22988827",35,3,0,32,0.0783673469387755,0.0857142857142857,0,0.914285714285714,3,426.300810185185,"D",0,0
"Q23",1069,150,190,729,0.0956892998623509,0.140318054256314,0.177736202057998,0.681945743685688,365,1646.1952662037,"A",36100,0
"Q230",990,128,15,847,0.110617283950617,0.129292929292929,0.0151515151515152,0.855555555555556,231,1645.90363425926,"A",225,0
"Q2301374",32,27,1,4,0.10546875,0.84375,0.03125,0.125,15,1581.13716435185,"C",1,0
"Q23017456",4,2,0,2,0.25,0.5,0,0.5,3,419.373611111111,"E",0,0
"Q23029389",12,12,0,0,0,1,0,0,1,417.984467592593,"D",0,0
"Q23031894",13,13,0,0,0,1,0,0,2,417.952465277778,"D",0,0
"Q2304756",6,3,0,3,0.25,0.5,0,0.5,6,1581.1021412037,"D",0,0
"Q23051290",13,13,0,0,0,1,0,0,4,414.241666666667,"D",0,0
"Q23063770",21,20,0,1,0.0453514739229025,0.952380952380952,0,0.0476190476190476,4,413.071365740741,"C",0,0
"Q23065163",17,16,0,1,0.055363321799308,0.941176470588235,0,0.0588235294117647,4,413.045636574074,"D",0,0
"Q23080059",12,12,0,0,0,1,0,0,1,411.662708333333,"D",0,0
"Q23086262",14,14,0,0,0,1,0,0,1,411.58337962963,"D",0,0
"Q23094933",15,15,0,0,0,1,0,0,2,411.225405092593,"D",0,0
"Q23095094",16,16,0,0,0,1,0,0,1,411.224027777778,"D",0,0
"Q23099929",14,14,0,0,0,1,0,0,1,411.189236111111,"D",0,0
"Q231",271,51,2,218,0.151386827521412,0.188191881918819,0.00738007380073801,0.804428044280443,82,1645.90270833333,"C",4,0
"Q2310254",1,1,0,0,0,1,0,0,1,1581.04458333333,"E",0,0
"Q23113807",14,14,0,0,0,1,0,0,2,411.1303125,"D",0,0
"Q23116642",12,12,0,0,0,1,0,0,2,411.121956018519,"D",0,0
"Q23120307",15,15,0,0,0,1,0,0,2,411.107881944444,"D",0,0
"Q23122583",12,12,0,0,0,1,0,0,1,411.097951388889,"D",0,0
"Q23123467",12,12,0,0,0,1,0,0,2,411.093888888889,"D",0,0
"Q23127727",16,16,0,0,0,1,0,0,2,411.079571759259,"D",0,0
"Q23136924",10,10,0,0,0,1,0,0,1,411.050405092593,"D",0,0
"Q23146221",12,12,0,0,0,1,0,0,1,411.012777777778,"D",0,0
"Q23146873",14,14,0,0,0,1,0,0,1,411.009780092593,"D",0,0
"Q23149689",15,15,0,0,0,1,0,0,1,411.001111111111,"D",0,0
"Q23155126",15,15,0,0,0,1,0,0,1,410.983043981482,"D",0,0
"Q23156856",15,15,0,0,0,1,0,0,2,410.975671296296,"D",0,0
"Q23157442",14,14,0,0,0,1,0,0,1,410.973298611111,"D",0,0
"Q23163058",16,16,0,0,0,1,0,0,1,410.950983796296,"D",0,0
"Q23166423",11,11,0,0,0,1,0,0,1,410.937488425926,"D",0,0
"Q23177427",13,13,0,0,0,1,0,0,2,410.875520833333,"D",0,0
"Q23181018",12,12,0,0,0,1,0,0,1,410.861631944444,"D",0,0
"Q23183311",16,16,0,0,0,1,0,0,1,410.851967592593,"D",0,0
"Q2318460",19,7,0,12,0.232686980609418,0.368421052631579,0,0.631578947368421,9,1580.97783564815,"D",0,0
"Q23191988",13,13,0,0,0,1,0,0,1,410.767627314815,"D",0,0
"Q23194700",11,11,0,0,0,1,0,0,1,410.744872685185,"D",0,0
"Q23206492",8,8,0,0,0,1,0,0,1,410.182835648148,"D",0,0
"Q23210380",7,7,0,0,0,1,0,0,1,410.152395833333,"D",0,0
"Q23212085",7,7,0,0,0,1,0,0,1,410.119398148148,"D",0,0
"Q23212202",7,7,0,0,0,1,0,0,1,410.118368055556,"D",0,0
"Q23212346",7,7,0,0,0,1,0,0,1,410.11712962963,"D",0,0
"Q23222122",7,7,0,0,0,1,0,0,1,409.992303240741,"D",0,0
"Q23230324",7,7,0,0,0,1,0,0,1,409.968206018519,"D",0,0
"Q23230697",15,15,0,0,0,1,0,0,1,409.967141203704,"D",0,0
"Q23233485",11,11,0,0,0,1,0,0,2,409.959178240741,"D",0,0
"Q23234231",11,11,0,0,0,1,0,0,1,409.957048611111,"D",0,0
"Q23236238",11,11,0,0,0,1,0,0,2,409.951099537037,"D",0,0
"Q23237842",14,14,0,0,0,1,0,0,1,409.946481481481,"D",0,0
"Q23246516",12,12,0,0,0,1,0,0,1,409.909131944444,"D",0,0
"Q23248573",12,12,0,0,0,1,0,0,1,409.900462962963,"D",0,0
"Q23260799",11,10,0,1,0.0826446280991736,0.909090909090909,0,0.0909090909090909,2,409.674166666667,"D",0,0
"Q23262698",10,10,0,0,0,1,0,0,1,409.66619212963,"D",0,0
"Q2326475",8,5,0,3,0.234375,0.625,0,0.375,6,1580.91232638889,"D",0,0
"Q23268561",12,12,0,0,0,1,0,0,2,409.640127314815,"D",0,0
"Q23270762",9,9,0,0,0,1,0,0,1,409.629733796296,"D",0,0
"Q2327178",1,0,0,1,0,0,0,1,1,1580.90663194444,"E",0,0
"Q23275430",9,9,0,0,0,1,0,0,1,409.610115740741,"D",0,0
"Q23276297",10,10,0,0,0,1,0,0,1,409.60619212963,"D",0,0
"Q23277477",10,10,0,0,0,1,0,0,1,409.600972222222,"D",0,0
"Q23280308",11,11,0,0,0,1,0,0,2,409.579259259259,"D",0,0
"Q2328166",6,3,0,3,0.25,0.5,0,0.5,5,1580.89873842593,"D",0,0
"Q23283712",10,10,0,0,0,1,0,0,1,409.552268518519,"D",0,0
"Q2328581",5,4,0,1,0.16,0.8,0,0.2,3,1580.89575231481,"D",0,0
"Q23291819",10,10,0,0,0,1,0,0,1,409.516828703704,"D",0,0
"Q23293642",9,9,0,0,0,1,0,0,1,409.503993055556,"D",0,0
"Q2329617",30,15,0,15,0.25,0.5,0,0.5,15,1580.88790509259,"C",0,0
"Q233",615,137,7,471,0.170604798730914,0.222764227642276,0.0113821138211382,0.765853658536585,164,1645.90020833333,"A",49,0
"Q23313300",11,11,0,0,0,1,0,0,1,407.058356481481,"D",0,0
"Q23318256",12,11,1,0,0,0.916666666666667,0.0833333333333333,0,2,407.033101851852,"D",1,0
"Q23326612",13,13,0,0,0,1,0,0,2,406.962233796296,"D",0,0
"Q23329413",14,14,0,0,0,1,0,0,1,406.936365740741,"D",0,0
"Q2332984",142,113,0,29,0.16251735766713,0.795774647887324,0,0.204225352112676,34,1580.8621412037,"C",0,0
"Q23334612",7,7,0,0,0,1,0,0,1,406.890891203704,"D",0,0
"Q2334059",349,334,0,15,0.041132667219481,0.95702005730659,0,0.0429799426934097,22,1580.85325231481,"C",0,0
"Q23347695",3,3,0,0,0,1,0,0,1,406.778263888889,"D",0,0
"Q23353735",12,12,0,0,0,1,0,0,1,406.726898148148,"C",0,0
"Q23355650",13,13,0,0,0,1,0,0,1,406.710115740741,"D",0,0
"Q23355696",13,13,0,0,0,1,0,0,1,406.709664351852,"D",0,0
"Q23369925",11,11,0,0,0,1,0,0,1,406.584444444444,"D",0,0
"Q23370079",9,9,0,0,0,1,0,0,1,406.583078703704,"D",0,0
"Q23372448",11,11,0,0,0,1,0,0,1,406.562685185185,"D",0,0
"Q23399745",10,10,0,0,0,1,0,0,1,406.311423611111,"D",0,0
"Q234",225,41,4,180,0.145777777777778,0.182222222222222,0.0177777777777778,0.8,86,1645.9000462963,"C",16,0
"Q23402360",14,14,0,0,0,1,0,0,2,406.286423611111,"C",0,0
"Q23408846",11,11,0,0,0,1,0,0,1,406.226747685185,"D",0,0
"Q23410104",12,12,0,0,0,1,0,0,2,406.166018518519,"D",0,0
"Q23410425",10,10,0,0,0,1,0,0,1,406.163136574074,"D",0,0
"Q23414034",10,10,0,0,0,1,0,0,1,406.131701388889,"D",0,0
"Q23414417",10,10,0,0,0,1,0,0,1,406.126469907407,"D",0,0
"Q23421437",10,9,0,1,0.09,0.9,0,0.1,3,405.769050925926,"D",0,0
"Q23422223",9,9,0,0,0,1,0,0,3,405.761979166667,"D",0,0
"Q23425516",11,11,0,0,0,1,0,0,3,405.726782407407,"D",0,0
"Q23428458",3,3,0,0,0,1,0,0,2,405.684664351852,"D",0,0
"Q23438303",13,13,0,0,0,1,0,0,4,405.570763888889,"D",0,0
"Q23439159",9,9,0,0,0,1,0,0,3,405.560902777778,"D",0,0
"Q23447582",13,13,0,0,0,1,0,0,4,405.44962962963,"D",0,0
"Q23449547",13,12,0,1,0.0710059171597633,0.923076923076923,0,0.0769230769230769,5,405.378715277778,"D",0,0
"Q23456834",9,8,0,1,0.0987654320987654,0.888888888888889,0,0.111111111111111,4,405.290659722222,"D",0,0
"Q23459955",12,11,0,1,0.0763888888888889,0.916666666666667,0,0.0833333333333333,5,405.249259259259,"D",0,0
"Q23469902",10,9,0,1,0.09,0.9,0,0.1,4,405.070555555556,"D",0,0
"Q23472229",8,7,0,1,0.109375,0.875,0,0.125,4,405.038321759259,"D",0,0
"Q23474458",10,8,1,1,0.08,0.8,0.1,0.1,6,405.01037037037,"D",1,0
"Q23478653",16,14,1,1,0.0546875,0.875,0.0625,0.0625,6,404.949710648148,"D",1,0
"Q23484947",11,11,0,0,0,1,0,0,3,404.864224537037,"D",0,0
"Q23489323",11,11,0,0,0,1,0,0,3,404.799409722222,"D",0,0
"Q23496712",11,11,0,0,0,1,0,0,3,404.686805555556,"D",0,0
"Q235",624,120,12,492,0.151627218934911,0.192307692307692,0.0192307692307692,0.788461538461538,188,1645.89962962963,"A",144,0
"Q23500537",9,8,0,1,0.0987654320987654,0.888888888888889,0,0.111111111111111,4,403.994467592593,"D",0,0
"Q23505",383,146,11,226,0.224938475277628,0.381201044386423,0.0287206266318538,0.590078328981723,145,1633.30539351852,"A",121,0
"Q23511955",9,9,0,0,0,1,0,0,3,403.84630787037,"D",0,0
"Q23513192",9,7,0,2,0.172839506172839,0.777777777777778,0,0.222222222222222,4,403.829490740741,"D",0,0
"Q23514051",10,10,0,0,0,1,0,0,4,403.818460648148,"D",0,0
"Q23524359",8,7,0,1,0.109375,0.875,0,0.125,4,403.680393518519,"D",0,0
"Q23527931",9,9,0,0,0,1,0,0,3,403.628148148148,"D",0,0
"Q23528514",17,16,0,1,0.055363321799308,0.941176470588235,0,0.0588235294117647,4,403.619247685185,"D",0,0
"Q23531389",3,3,0,0,0,1,0,0,3,403.556747685185,"D",0,0
"Q2353702",362,342,0,20,0.052196208906932,0.94475138121547,0,0.0552486187845304,25,1580.69912037037,"C",0,0
"Q23544142",9,9,0,0,0,1,0,0,3,402.792696759259,"D",0,0
"Q23548888",7,7,0,0,0,1,0,0,3,402.730671296296,"D",0,0
"Q23552867",8,8,0,0,0,1,0,0,4,402.672222222222,"D",0,0
"Q23558458",11,11,0,0,0,1,0,0,3,402.612569444444,"D",0,0
"Q23558723",2,1,0,1,0.25,0.5,0,0.5,2,402.610462962963,"E",0,0
"Q23563159",10,4,0,6,0.24,0.4,0,0.6,6,402.579907407407,"E",0,0
"Q23566512",12,6,0,6,0.25,0.5,0,0.5,6,402.556203703704,"E",0,0
"Q23567841",8,8,0,0,0,1,0,0,4,402.544259259259,"D",0,0
"Q23574252",7,7,0,0,0,1,0,0,3,402.464837962963,"D",0,0
"Q2358132",33,30,0,3,0.0826446280991736,0.909090909090909,0,0.0909090909090909,11,1580.66056712963,"C",0,0
"Q23582079",7,7,0,0,0,1,0,0,3,402.384398148148,"D",0,0
"Q23594125",10,10,0,0,0,1,0,0,3,402.246458333333,"D",0,0
"Q23599445",9,9,0,0,0,1,0,0,3,402.169467592593,"D",0,0
"Q23600888",9,9,0,0,0,1,0,0,4,402.15087962963,"D",0,0
"Q23617102",11,11,0,0,0,1,0,0,3,401.958703703704,"D",0,0
"Q23617114",8,7,0,1,0.109375,0.875,0,0.125,4,401.958622685185,"C",0,0
"Q23626443",8,8,0,0,0,1,0,0,4,401.907013888889,"D",0,0
"Q23628677",8,8,0,0,0,1,0,0,3,401.880706018519,"D",0,0
"Q23629815",7,7,0,0,0,1,0,0,3,401.868680555556,"D",0,0
"Q23637742",5,4,0,1,0.16,0.8,0,0.2,3,401.413842592593,"E",0,0
"Q2369887",5,4,0,1,0.16,0.8,0,0.2,5,1580.57078703704,"E",0,0
"Q23699345",6,4,0,2,0.222222222222222,0.666666666666667,0,0.333333333333333,3,394.539513888889,"D",0,0
"Q237",705,96,22,587,0.113378602685982,0.136170212765957,0.0312056737588652,0.832624113475177,209,1645.89854166667,"A",484,0
"Q2370000",43,12,1,30,0.194699837750135,0.27906976744186,0.0232558139534884,0.697674418604651,24,1580.56988425926,"C",1,0
"Q23702202",6,3,0,3,0.25,0.5,0,0.5,4,394.288796296296,"E",0,0
"Q23714653",3,0,0,3,0,0,0,1,1,393.087696759259,"D",0,0
"Q23718085",4,2,0,2,0.25,0.5,0,0.5,3,392.70599537037,"E",0,0
"Q2372519",34,32,0,2,0.055363321799308,0.941176470588235,0,0.0588235294117647,11,1580.55283564815,"C",0,0
"Q23729624",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,391.281979166667,"E",0,0
"Q23729908",8,6,0,2,0.1875,0.75,0,0.25,4,391.24880787037,"D",0,0
"Q2373414",43,40,0,3,0.0648999459167117,0.930232558139535,0,0.0697674418604651,13,1580.54643518519,"C",0,0
"Q23735521",5,1,0,4,0.16,0.2,0,0.8,2,390.98681712963,"E",0,0
"Q23739787",5,1,0,4,0.16,0.2,0,0.8,2,390.875428240741,"E",0,0
"Q2373998",29,26,0,3,0.0927467300832342,0.896551724137931,0,0.103448275862069,11,1580.5418287037,"C",0,0
"Q23745349",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,390.744444444444,"E",0,0
"Q23747337",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,390.58150462963,"E",0,0
"Q23761300",26,4,0,22,0.130177514792899,0.153846153846154,0,0.846153846153846,12,389.121539351852,"E",0,0
"Q23767142",6,4,0,2,0.222222222222222,0.666666666666667,0,0.333333333333333,3,388.373715277778,"D",0,0
"Q23769640",30,9,0,21,0.21,0.3,0,0.7,5,388.123993055556,"D",0,0
"Q23779174",8,6,0,2,0.1875,0.75,0,0.25,4,386.95724537037,"D",0,0
"Q23792601",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,385.701574074074,"E",0,0
"Q238",669,144,19,506,0.162802388948099,0.2152466367713,0.0284005979073244,0.756352765321375,174,1645.89815972222,"A",361,0
"Q23805797",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,384.62119212963,"E",0,0
"Q23810839",2,0,0,2,0,0,0,1,1,384.180185185185,"E",0,0
"Q23811637",4,2,0,2,0.25,0.5,0,0.5,2,384.079039351852,"D",0,0
"Q23811668",5,2,0,3,0.24,0.4,0,0.6,2,384.07875,"E",0,0
"Q23813274",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,383.909201388889,"E",0,0
"Q23814161",6,4,0,2,0.222222222222222,0.666666666666667,0,0.333333333333333,3,383.749016203704,"D",0,0
"Q23824904",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,382.245300925926,"E",0,0
"Q23837150",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,380.499305555556,"E",0,0
"Q23837154",5,4,0,1,0.16,0.8,0,0.2,3,380.499270833333,"E",0,0
"Q23844147",18,17,0,1,0.0524691358024691,0.944444444444444,0,0.0555555555555556,5,380.225462962963,"C",0,0
"Q23846142",7,5,0,2,0.204081632653061,0.714285714285714,0,0.285714285714286,4,380.082268518519,"E",0,0
"Q23856932",7,7,0,0,0,1,0,0,2,379.548842592593,"D",0,0
"Q23878665",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,379.082141203704,"E",0,0
"Q23883735",8,3,0,5,0.234375,0.375,0,0.625,5,378.96900462963,"E",0,0
"Q23888131",4,2,0,2,0.25,0.5,0,0.5,3,378.62318287037,"E",0,0
"Q239",704,99,19,586,0.117054332386364,0.140625,0.0269886363636364,0.832386363636364,226,1645.89684027778,"C",361,0
"Q23910944",34,10,0,24,0.207612456747405,0.294117647058824,0,0.705882352941177,5,372.34181712963,"D",0,0
"Q23914918",17,3,3,11,0.114186851211073,0.176470588235294,0.176470588235294,0.647058823529412,7,372.279826388889,"E",9,0
"Q2392150",9,2,0,7,0.172839506172839,0.222222222222222,0,0.777777777777778,6,1580.40652777778,"E",0,0
"Q23921749",36,12,0,24,0.222222222222222,0.333333333333333,0,0.666666666666667,5,372.077002314815,"C",0,0
"Q23922801",52,15,0,37,0.205251479289941,0.288461538461538,0,0.711538461538462,6,372.029756944444,"C",0,0
"Q2392894",40,34,0,6,0.1275,0.85,0,0.15,15,1580.40040509259,"B",0,0
"Q23929099",15,14,0,1,0.0622222222222222,0.933333333333333,0,0.0666666666666667,2,370.19693287037,"D",0,0
"Q23940339",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,368.039872685185,"E",0,0
"Q23952298",46,46,0,0,0,1,0,0,1,367.071018518519,"D",0,0
"Q23953822",14,13,0,1,0.0663265306122449,0.928571428571429,0,0.0714285714285714,2,366.916423611111,"E",0,0
"Q23957521",7,5,0,2,0.204081632653061,0.714285714285714,0,0.285714285714286,4,366.330798611111,"E",0,0
"Q23960918",7,4,0,3,0.244897959183673,0.571428571428571,0,0.428571428571429,3,366.197025462963,"E",0,0
"Q23974731",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,2,365.86125,"E",0,0
"Q23994030",10,4,0,6,0.24,0.4,0,0.6,4,364.288923611111,"D",0,0
"Q24",198,15,2,181,0.0692531374349556,0.0757575757575758,0.0101010101010101,0.914141414141414,97,1646.1952662037,"C",4,0
"Q240",774,75,9,690,0.0863830298659936,0.0968992248062016,0.0116279069767442,0.891472868217054,171,1645.89030092593,"C",81,0
"Q24001055",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,364.080613425926,"E",0,0
"Q24002586",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,363.873321759259,"E",0,0
"Q24009109",3,3,0,0,0,1,0,0,2,363.20068287037,"E",0,0
"Q24010292",3,3,0,0,0,1,0,0,2,363.112847222222,"E",0,0
"Q24020039",5,0,0,5,0,0,0,1,2,362.435266203704,"D",0,0
"Q24028415",11,1,0,10,0.0826446280991736,0.0909090909090909,0,0.909090909090909,8,361.362951388889,"E",0,0
"Q2402932",34,32,0,2,0.055363321799308,0.941176470588235,0,0.0588235294117647,10,1580.32023148148,"C",0,0
"Q24031545",13,0,0,13,0,0,0,1,3,361.152858796296,"C",0,0
"Q24031710",4,2,0,2,0.25,0.5,0,0.5,2,361.119780092593,"E",0,0
"Q24037573",5,1,0,4,0.16,0.2,0,0.8,3,359.297268518519,"D",0,0
"Q24051262",12,12,0,0,0,1,0,0,2,355.200266203704,"D",0,0
"Q24087570",10,10,0,0,0,1,0,0,1,349.993738425926,"D",0,0
"Q24091857",9,9,0,0,0,1,0,0,3,348.738263888889,"D",0,0
"Q241",648,115,23,510,0.139674782807499,0.177469135802469,0.0354938271604938,0.787037037037037,184,1645.88800925926,"A",529,0
"Q24104827",7,7,0,0,0,1,0,0,3,348.626550925926,"D",0,0
"Q24114471",6,6,0,0,0,1,0,0,3,348.462662037037,"D",0,0
"Q24115551",9,8,0,1,0.0987654320987654,0.888888888888889,0,0.111111111111111,4,348.453449074074,"D",0,0
"Q24119479",8,8,0,0,0,1,0,0,4,348.419456018519,"D",0,0
"Q24130040",10,10,0,0,0,1,0,0,3,348.326469907407,"D",0,0
"Q24130715",10,10,0,0,0,1,0,0,3,348.32099537037,"D",0,0
"Q24133554",11,11,0,0,0,1,0,0,3,348.296585648148,"D",0,0
"Q24141057",10,10,0,0,0,1,0,0,3,348.238703703704,"D",0,0
"Q24146244",8,8,0,0,0,1,0,0,3,348.200347222222,"D",0,0
"Q24152586",9,9,0,0,0,1,0,0,3,348.091400462963,"D",0,0
"Q24170413",989,140,0,849,0.121518707808134,0.141557128412538,0,0.858442871587462,6,347.734768518519,"C",0,0
"Q2417258",52,35,0,17,0.220044378698225,0.673076923076923,0,0.326923076923077,23,1580.20159722222,"C",0,0
"Q24176595",7,7,0,0,0,1,0,0,1,347.101064814815,"D",0,0
"Q24178676",7,7,0,0,0,1,0,0,1,347.085532407407,"D",0,0
"Q24185733",11,3,0,8,0.198347107438017,0.272727272727273,0,0.727272727272727,4,346.893287037037,"C",0,0
"Q242",562,120,17,425,0.161472119147427,0.213523131672598,0.0302491103202847,0.756227758007117,170,1645.88722222222,"A",289,0
"Q24201618",35,11,0,24,0.215510204081633,0.314285714285714,0,0.685714285714286,5,345.3603125,"D",0,0
"Q2420694",46,25,0,21,0.248109640831758,0.543478260869565,0,0.456521739130435,20,1580.17302083333,"C",0,0
"Q24225694",7,7,0,0,0,1,0,0,3,343.864421296296,"D",0,0
"Q24225747",4,4,0,0,0,1,0,0,2,343.863969907407,"D",0,0
"Q24227019",5,5,0,0,0,1,0,0,3,343.854641203704,"D",0,0
"Q24228033",5,5,0,0,0,1,0,0,3,343.847326388889,"D",0,0
"Q2422981",69,39,0,30,0.245746691871456,0.565217391304348,0,0.434782608695652,28,1580.15631944444,"C",0,0
"Q2424437",363,348,0,15,0.0396147804111741,0.958677685950413,0,0.0413223140495868,25,1580.14576388889,"C",0,0
"Q24248097",28,9,0,19,0.218112244897959,0.321428571428571,0,0.678571428571429,2,341.353541666667,"E",0,0
"Q24254205",6,0,0,6,0,0,0,1,1,340.35287037037,"E",0,0
"Q24254304",13,2,0,11,0.130177514792899,0.153846153846154,0,0.846153846153846,4,340.32068287037,"D",0,0
"Q24260158",21,1,0,20,0.0453514739229025,0.0476190476190476,0,0.952380952380952,2,338.202592592593,"D",0,0
"Q24276161",68,11,0,57,0.135596885813149,0.161764705882353,0,0.838235294117647,3,335.560925925926,"D",0,0
"Q24304252",18,0,0,18,0,0,0,1,4,332.218958333333,"D",0,0
"Q24306338",39,13,0,26,0.222222222222222,0.333333333333333,0,0.666666666666667,5,332.15119212963,"D",0,0
"Q24319850",59,16,0,43,0.197644355070382,0.271186440677966,0,0.728813559322034,6,331.736550925926,"C",0,0
"Q24322598",49,13,0,36,0.194918783840067,0.26530612244898,0,0.73469387755102,5,331.659166666667,"D",0,0
"Q24324463",25,23,0,2,0.0736,0.92,0,0.08,3,331.591145833333,"D",0,0
"Q24331895",14,1,0,13,0.0663265306122449,0.0714285714285714,0,0.928571428571429,3,331.245266203704,"D",0,0
